year,make,model,description, price ,mileage,location,ad_url,img_url
2015,Toyota,hiace,," $17,000 ",346,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1182019526122086,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/424779292_7724398170957610_762687330523330963_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=0yhMFi_qBwsQ7kNvgEcmr1R&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCbfNWt8r5kbvJrX5u_6WB9Pfc4D8oAIo2HAgXyzsc_rg&oe=66B8E7B8
1998,Toyota,hiace,," $8,000 ",352,"Geelong, VIC",https://www.facebook.com/marketplace/item/960048345865468,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/450553115_2588158378050094_1023460863813066298_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=105&ccb=1-7&_nc_sid=454cf4&_nc_ohc=tnmLEIzlKuoQ7kNvgExrG84&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAAn8enLSZmAwAOMGc7G4lkAj33qOPZ3lkUvhqhWftWMA&oe=66B8ED2C
2000,Toyota,hiace,commuter," $10,000 ",357,"East Jindabyne, NSW",https://www.facebook.com/marketplace/item/315229578345952,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/447777942_10168980545755046_3991393664201813483_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=2xAqB9ZWpRIQ7kNvgHvSxtb&_nc_ht=scontent.fmel16-1.fna&oh=00_AYB74TAohndZrDQ9muDdswlbVtHQT_qMwGAadw6S2PEM7A&oe=66B8D172
1990,Toyota,hiace,," $14,999 ",360,"Melbourne, VIC",https://www.facebook.com/marketplace/item/481011437789352,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/439498227_7209257729196338_2083186414457520734_n.jpg?stp=c0.364.946.946a_dst-jpg_s261x260&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Zjf7eyIRqg8Q7kNvgEFgOcD&_nc_ht=scontent.fmel16-1.fna&oh=00_AYC-MG5YSfWAMCGdp4d-U_DqOqQo31JF6PNguQ8RJbUR-w&oe=66B8F7F8
2006,Toyota,hiace,," $12,000 ",365,"Neerim South, VIC",https://www.facebook.com/marketplace/item/481069107800423,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449929788_1717917452369442_8059534004642066782_n.jpg?stp=c0.364.946.946a_dst-jpg_s261x260&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=2Wyajhd5xdsQ7kNvgEhFbjV&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAiyrm9HwjqoD7RpHw7MoCJnHaXXUJLXTKw1Yqrq2tBuA&oe=66B8D7D8
2007,Toyota,hiace,," $15,999 ",368,"Melbourne, VIC",https://www.facebook.com/marketplace/item/2446151402257800,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/453949252_873902057923222_8289724664111426161_n.jpg?stp=c15.0.260.260a_dst-jpg_p261x260&_nc_cat=105&ccb=1-7&_nc_sid=247b10&_nc_ohc=0hbhTZgoM-gQ7kNvgEkpfY2&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAVRXB7_R_LMKkfkQcNqpecTVVAfIZE_0698Y1jg3oPUg&oe=66B8C389
1999,Toyota,hiace,," $7,600 ",370,"Devonport, TAS",https://www.facebook.com/marketplace/item/1000247855094306,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/442477711_7736629009725155_5270138990225572705_n.jpg?stp=c0.552.1375.1375a_dst-jpg_s261x260&_nc_cat=100&ccb=1-7&_nc_sid=454cf4&_nc_ohc=it3s_FIK7FMQ7kNvgFLkggx&_nc_ht=scontent.fmel16-1.fna&oh=00_AYB1Qs7KO9g9y1X3yeIMKxlqVEMEj_5G79AGg54H5ep1Qg&oe=66B8DAB3
2012,Toyota,hiace,," $9,000 ",370,"Bairnsdale, VIC",https://www.facebook.com/marketplace/item/1651957425561801,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448154421_10168535447510034_7463953850993468136_n.jpg?stp=c0.296.1152.1152a_dst-jpg_s261x260&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=asNB8rNy-XQQ7kNvgGevO3w&_nc_ht=scontent.fmel16-1.fna&oh=00_AYA7AXLKYFganbsg3knIhdRZFMZPa8O4rPX5z3zwx0hFOQ&oe=66B8E074
2009,Toyota,hiace,," $16,250 ",370,"St Helens, TAS",https://www.facebook.com/marketplace/item/482184640974595,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448465548_10228349349492682_7447329341542977573_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=DpQC4JLSGB0Q7kNvgGJyHNA&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCQ6q2a1cq3upNGoDh-ohdqd4j421XDRB3gCqABPu4cgw&oe=66B8D3C8
2008,Toyota,hiace,," $14,000 ",375,"Yarrawonga, VIC",https://www.facebook.com/marketplace/item/779747060671745,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/429967015_7428616313861479_7649914472568185242_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=100&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Bx0mQO4Ksi4Q7kNvgGIx2LM&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAXuk4GXyXFr-u8kwZEyl3gk4KcjAnwwlK7qgyQDTCWGg&oe=66B8E99B
2003,Toyota,hiace,," $6,500 ",377,"Melbourne, VIC",https://www.facebook.com/marketplace/item/509291945004051,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449792551_10229631945735857_5112950653939860480_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=gEGXAxkKyZEQ7kNvgHRR8EZ&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDGe46PH5lS1G-gph1jR-WncMdUjFh52gjB1hC2mTbopg&oe=66B8E2B0
2008,Toyota,hiace,," $12,000 ",380,"Melbourne, VIC",https://www.facebook.com/marketplace/item/999379261792872,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/442481359_3766569763600926_1283764944366149399_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=PGpZ3_NHo1EQ7kNvgEODSM8&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCkgTwUuAnCi4hZ-vD1IKXuTHA8VcIh508YMxk3f1f0-g&oe=66B8CBD2
2010,Toyota,hiace,," $16,000 ",380,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1159818575384346,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/422654931_3707323206192133_1720674655162528767_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=ANagCa92CJMQ7kNvgFvK6-j&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBMHIdJ1W8X4u0GrLb8LjZqtg7ob36IPTLqN-SioQHPKQ&oe=66B8D804
1998,Toyota,hiace,commuter," $5,000 ",384,"Mooroopna, VIC",https://www.facebook.com/marketplace/item/1155203115496734,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/441359187_122112244064287143_6933596868622849046_n.jpg?stp=c0.166.648.648a_dst-jpg_s261x260&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=pJG1EqT8R4UQ7kNvgGF_DNj&_nc_ht=scontent.fmel16-1.fna&oh=00_AYC7g5bOL0eUWl6XRuJtVfwh-nxkWDg5VQRgaNcA4jvUIA&oe=66B8E74A
2006,Toyota,hiace,," $30,000 ",384,"Melbourne, VIC",https://www.facebook.com/marketplace/item/388050450795292,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/438259555_10161586496151774_865911002596263559_n.jpg?stp=c151.0.260.260a_dst-jpg_p261x260&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=OLd6TfUuQHUQ7kNvgEbENjt&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAp3USGdoR1lyLsJAgBEykMJQcESMNgoDPbdTO3QnEv_A&oe=66B8CFEB
1997,Toyota,hiace,commuter," $9,000 ",385,"Geelong, VIC",https://www.facebook.com/marketplace/item/3912875035668674,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448467857_10229528535971843_8170429996703358697_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=U4rEPy74jikQ7kNvgFTLZrN&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAYFWHXrtSoAt46-PRLwQSeT-WvOHI24uy8AFb3cILciQ&oe=66B8EC4A
2007,Toyota,hiace,," $9,950 ",385,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1125232538741173,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448908154_10169299343770207_3380144314165536515_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=b60wCThrj4YQ7kNvgGw6Z06&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAKThd43n7gPfyK3OgZbwXrVmzSDRyYxalTaQhUHtMd0w&oe=66B8E482
2005,Toyota,hiace,," $10,000 ",385,"Melbourne, VIC",https://www.facebook.com/marketplace/item/995315125344691,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/431196034_2216735585384994_5695193139781337239_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=CDszqAjp7nMQ7kNvgGptfub&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCcKyzW02zmszJoeJuunK8ileFABEFOmXZqmfexBBpNpQ&oe=66B8C564
2010,Toyota,hiace,," $9,000 ",390,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1124023095324082,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448277023_10161704889571558_2010127239734244059_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=znMJoL72ej8Q7kNvgGbA5kl&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDSBaeL9R2qiaBonL-pANDO37WLnIPWPlWq4aifTyiMtA&oe=66B8D176
1998,Toyota,hiace,," $4,900 ",392,"Melbourne, VIC",https://www.facebook.com/marketplace/item/994073055637635,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448534044_1194376845071847_2085947315135496411_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=OGWRxAZMhfUQ7kNvgFyNg2t&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAON5MrF9i-zzSZS6PlP8UNJAHuHyTykUjk1QmThjCtTw&oe=66B8F018
1998,Toyota,hiace,," $5,000 ",400,"Launceston, TAS",https://www.facebook.com/marketplace/item/813246180947257,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449716761_2157072941328829_230841473313380633_n.jpg?stp=c0.364.945.945a_dst-jpg_s261x260&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Z4-cVUyHoLkQ7kNvgH28RPR&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBIAwtOjpwSrvomKFTw2dQEfZ-Tz2-DL2DUlHBWBzhWGQ&oe=66B8CC33
2009,Toyota,hiace,slwb," $11,000 ",400,"Melbourne, VIC",https://www.facebook.com/marketplace/item/7954153168036809,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/451614010_3841341559482475_4038758872884158123_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=kWwHdIS7eFcQ7kNvgFMBsyY&_nc_ht=scontent.fmel16-1.fna&oh=00_AYC_lkUzTQjQG61MkDfI75VEfbsTsHr_ISuiqW6yQDgMrQ&oe=66B8C2F6
2013,Toyota,hiace,," $13,500 ",400,"Melbourne, VIC",https://www.facebook.com/marketplace/item/770926265019593,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/436520166_1743434823245358_8196293366350997_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=zKRo_P3B9isQ7kNvgGmuyUm&_nc_ht=scontent.fmel16-1.fna&oh=00_AYC75TV_eTMoRNCKHmBDpvuc-gmvedxBu4IUmXfA0g7SaQ&oe=66B8ED1E
2009,Toyota,hiace,slwb," $11,000 ",402,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1137648347442147,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/442507877_3804381959845102_5140616094298340959_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=0LLfu-6JPV0Q7kNvgGCsMZv&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBKwvFD5y_RnKswmhKzLumC5Mv8x6BsRXvll6URBbuA2w&oe=66B8C626
2006,Toyota,hiace,," $6,200 ",403,"Colac, VIC",https://www.facebook.com/marketplace/item/424455613912176,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448927610_1864108724086250_1754706887122428472_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=105&ccb=1-7&_nc_sid=454cf4&_nc_ohc=qf84nSCNXDgQ7kNvgHGwdAI&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDc2e0bC01rch4evokmP2PWWHgMyPsSLwhJZMdCsv4QDA&oe=66B8DC0D
2006,Toyota,hiace,," $18,500 ",405,"Strathtulloh, VIC",https://www.facebook.com/marketplace/item/477711038289079,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/450507768_3226506900977968_5802016780734963418_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=MUvCowB_030Q7kNvgFQvLvq&_nc_ht=scontent.fmel16-1.fna&oh=00_AYB47rMtTRLzHNTfpThPATgXFe3qsenjVdni6PBcK-OPeQ&oe=66B8F7DC
2009,Toyota,hiace,," $12,500 ",411,"Melton, VIC",https://www.facebook.com/marketplace/item/827219552512596,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/450122644_857323909778161_4983252394382389716_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=dAr8h6MEH7AQ7kNvgGU22_d&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCFRszE7BBbyEIqu8IgIBHnKmvsuO_Nh1sMFvhLPLqQfg&oe=66B8E176
2004,Toyota,hiace,," $8,500 ",415,"Moorooduc, VIC",https://www.facebook.com/marketplace/item/1213126016696848,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/417404848_10228276917219841_3677303241499308439_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=tR8DAEhWp1UQ7kNvgHlGGCf&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBTBVVKHkdz9DAoibWaYvnSGNnL75uQ5xNVgR_TRyCocg&oe=66B8CC69
2006,Toyota,hiace,slwb," $13,500 ",415,"Melbourne, VIC",https://www.facebook.com/marketplace/item/943333637196303,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/434262070_10162123792577952_6758941701022219170_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=QiF8KtJ2nPQQ7kNvgFso_nu&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDkw-Wqwvfk9GyhTVngLiYSYBIjk-xKtVLqLyT4CV_AyA&oe=66B8D5F2
2009,Toyota,hiace,bus," $14,999 ",417,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1020611590065643,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/449261098_3867098530277517_5533330988992914791_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=110&ccb=1-7&_nc_sid=247b10&_nc_ohc=pVKkdAcYVUEQ7kNvgG23kJE&_nc_ht=scontent.fmel16-1.fna&oh=00_AYC8H2x4eAJlzHDIE7q3NKSW3woQsRezsEjW35rk0x7GVQ&oe=66B8EA8D
2007,Toyota,hiace,," $14,000 ",420,"Melbourne, VIC",https://www.facebook.com/marketplace/item/2080594088980494,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/432425717_2896252453861332_5965191219315856521_n.jpg?stp=c7.0.260.260a_dst-jpg_p261x260&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=rXY3uHzQMzkQ7kNvgGBIif2&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBHN8fgja1L6aDQ0SIvIKdBf4ZPWiRT0welHVqFjVFcBw&oe=66B8DF3D
1993,Toyota,hiace,commuter," $6,000 ",421,"Barossa Goldfields, SA",https://www.facebook.com/marketplace/item/842162004433642,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/447425892_833787145440632_4827939084380540958_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Scar2Rk5N-sQ7kNvgEbMMXq&_nc_ht=scontent.fmel16-1.fna&oh=00_AYD0JvkT04QizkNnlpEWfpqLl872wqmwr5yfb4JC6vXU3w&oe=66B8EF8B
2006,Toyota,hiace,," $9,500 ",425,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1247235852922427,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/444192845_8052355458128543_2996088442545002845_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=ueEJXju9hSEQ7kNvgGMdot1&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCAYd-4XF8NOl65Ml_EDPfQ-vlYfwh2BnCyHLfVwgLX4w&oe=66B8F350
2002,Toyota,hiace,," $10,250 ",430,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1218092832525228,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/451011346_10232981505870706_2980779868923407063_n.jpg?stp=c0.132.1200.1200a_dst-jpg_s261x260&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=N4BXaU773_YQ7kNvgF7IKH1&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCA0FBf7zSgktv6wWtanZzFp-ZU3QG3LBamJ1uV2wrqcQ&oe=66B8E772
1997,Toyota,hiace,," $2,950 ",432,"Melbourne, VIC",https://www.facebook.com/marketplace/item/281942434975554,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/451842143_7876866119017923_6928642321394649780_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=H7NtxCEp2KwQ7kNvgHYMjzo&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDn63cjroaWvEWhJnZtn2MSM50H_V0dBn9I3Mn5-uS5_g&oe=66B8EAE3
2012,Toyota,hiace,," $27,000 ",434,"Naracoorte, SA",https://www.facebook.com/marketplace/item/370864859039765,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/451061612_1200834164264363_129237431806491757_n.jpg?stp=c0.159.261.261a_dst-jpg_p261x260&_nc_cat=108&ccb=1-7&_nc_sid=247b10&_nc_ohc=v0M_5rYgRtoQ7kNvgHeTw3f&_nc_ht=scontent.fmel16-1.fna&oh=00_AYChNoKISFJ0jp9xulcqVloRrxJ4iPBSVQVMqcadDV9aEw&oe=66B8C3BB
1995,Toyota,hiace,commutor," $8,000 ",438,"Ravenhall, VIC",https://www.facebook.com/marketplace/item/443967645082450,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448441390_8059622134048939_3159444236176908776_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=fODzy5Sjdh0Q7kNvgE_5GIo&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCUNDVhA3lLNlzAmCCjgszOve-MZZCGZBQQKoHwBGxD1Q&oe=66B8CA20
2006,Toyota,hiace,," $10,400 ",440,"Melbourne, VIC",https://www.facebook.com/marketplace/item/448614374373446,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/441493034_821916516507275_6726591877015532793_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=uEwhyzBVvigQ7kNvgF6dq19&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBcEPsWtdcKUxZEedTZQ5YHPCjrHZTQVx_dwANGydr3aw&oe=66B8E90B
2009,Toyota,hiace,," $9,000 ",470,"Melbourne, VIC",https://www.facebook.com/marketplace/item/402018349549619,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/442435255_1469309223977104_9156161858334303994_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=otrpqfXXf3UQ7kNvgH6GyFB&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBgkAC95c6pn8B27XNLkrB7kiu9smKliHWBAfCKMv5HMA&oe=66B8D60E
1997,Toyota,hiace,," $6,100 ",474,"Myrtleford, VIC",https://www.facebook.com/marketplace/item/985738769406413,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448229072_3443811092432280_6985452743494023619_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=JkE_I5BW0YAQ7kNvgF-IbMZ&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAi8kBvu8AtL8S6UreiI4NW2JQzsxCXBY51In5zDM9jGw&oe=66B8C806
2007,Toyota,hiace,," $12,000 ",476,"Melbourne, VIC",https://www.facebook.com/marketplace/item/498694095916818,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449130077_3176043665859019_521245738959104220_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=100&ccb=1-7&_nc_sid=454cf4&_nc_ohc=9oEiPL-XCd0Q7kNvgFkyzOm&_nc_ht=scontent.fmel16-1.fna&oh=00_AYDTuSORwseBNMaTLGPSZjYTqcwKz5V6_h3ovDtf7yYQgA&oe=66B8C2CF
1999,Toyota,hiace,," $6,500 ",498,"Melbourne, VIC",https://www.facebook.com/marketplace/item/1003582274335965,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449314235_1643445612863972_5315788975119501624_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=105&ccb=1-7&_nc_sid=454cf4&_nc_ohc=MZgy-eUsK78Q7kNvgH9jRKE&_nc_ht=scontent.fmel16-1.fna&oh=00_AYB6yJrw8rW_G1aww-PopREpLxKqD51DI-INpDarthD91Q&oe=66B8CBD0
2007,Toyota,hiace,," $8,000 ",500,"River Leven, TAS",https://www.facebook.com/marketplace/item/3789608664694214,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/450589522_7706302086072907_433757127684109306_n.jpg?stp=c0.118.1079.1079a_dst-jpg_s261x260&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=lSS4wpJBB_kQ7kNvgG5TycO&_nc_ht=scontent.fmel16-1.fna&oh=00_AYAJZ0-oijKcOgXMKyrnXsmVYqlbhhfHVtMWr2IhBI1kbg&oe=66B8EC7D
2010,Toyota,hiace,," $9,450 ",500,"Melbourne, VIC",https://www.facebook.com/marketplace/item/789816896470251,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449370367_8006568319394480_6935784402777197482_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=76OA7jeqV-EQ7kNvgEO4iFC&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCxPq0D9P4mwBzlvDqKDO_iJtxobs0krVaF7nn3qP8nSA&oe=66B8EAA5
2002,Toyota,hiace,," $15,500 ",500,"Yarragon, VIC",https://www.facebook.com/marketplace/item/1292607761698482,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/449499287_353109497816636_4748146613252405685_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=W3ljHwreQBwQ7kNvgG2iug9&_nc_ht=scontent.fmel16-1.fna&oh=00_AYADcvJ4mQtIzFObcQjcGnBF5wxlOaPk0a22AkVxPFzwLg&oe=66B8DA92
1999,Toyota,hiace,," $9,000 ",518,"Melbourne, VIC",https://www.facebook.com/marketplace/item/729621389158323,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/433610784_10160302865188089_3744111451776020259_n.jpg?stp=c0.211.1280.1280a_dst-jpg_s261x260&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=zIYPsq-Kg6IQ7kNvgEsAXmA&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCJbC2EAKrTPJolvN7O5EmMSYclB8htoiV9D4kZHoIdew&oe=66B8F698
2000,Toyota,hiace,," $5,500 ",520,"Gisborne, VIC",https://www.facebook.com/marketplace/item/839922287997557,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/449200031_790380576591557_4137262202885604142_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260&_nc_cat=102&ccb=1-7&_nc_sid=247b10&_nc_ohc=485zq-SLQ4gQ7kNvgEt2tJe&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBKK_f1QF-dxPdUStXRtREpI0uPH7AELvk4ZMmJm9-ziw&oe=66B8F132
2000,Toyota,hiace,," $5,900 ",520,"Gisborne, VIC",https://www.facebook.com/marketplace/item/1156661008721620,https://scontent.fmel16-1.fna.fbcdn.net/v/t45.5328-4/449200031_360128100133597_2516204503827817579_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260&_nc_cat=106&ccb=1-7&_nc_sid=247b10&_nc_ohc=bvNA9YL-w6oQ7kNvgFcUMF5&_nc_ht=scontent.fmel16-1.fna&oh=00_AYCZDqEP1UkHtE7HVC1uEAH1m7B3fW2V5AV9L3Zq2u5ATg&oe=66B8F309
2015,Toyota,hiace,," $34,990 ",520,"Albury, NSW",https://www.facebook.com/marketplace/item/862629442566466,https://scontent.fmel16-1.fna.fbcdn.net/v/t39.30808-6/448240204_7972370632813392_6802771594406183696_n.jpg?stp=c0.29.261.261a_dst-jpg_p261x260&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=VXoSlYgYFbMQ7kNvgE4GOev&_nc_ht=scontent.fmel16-1.fna&oh=00_AYBWKsOTtiJw8IfCDfAMPZGDOeD9gSUVL6Ji6feDmA_X9A&oe=66B8D306
